,choice_0,choice_1,choice_2,choice_3,av_0_0,av_1_0,av_2_0,av_3_0,SEGMENT_C_0_0,SEGMENT_C_1_0,SEGMENT_C_2_0,SEGMENT_C_3_0,SEGMENT_Kleinwagen_0_0,SEGMENT_Kleinwagen_1_0,SEGMENT_Kleinwagen_2_0,SEGMENT_Kleinwagen_3_0,SEGMENT_Kompaktklasse_0_0,SEGMENT_Kompaktklasse_1_0,SEGMENT_Kompaktklasse_2_0,SEGMENT_Kompaktklasse_3_0,SEGMENT_Mittelklasse_0_0,SEGMENT_Mittelklasse_1_0,SEGMENT_Mittelklasse_2_0,SEGMENT_Mittelklasse_3_0,SEGMENT_Oberklasse_0_0,SEGMENT_Oberklasse_1_0,SEGMENT_Oberklasse_2_0,SEGMENT_Oberklasse_3_0,SEGMENT_SUV_0_0,SEGMENT_SUV_1_0,SEGMENT_SUV_2_0,SEGMENT_SUV_3_0,SEGMENT_Van_0_0,SEGMENT_Van_1_0,SEGMENT_Van_2_0,SEGMENT_Van_3_0,ANTRIEB_0_0,ANTRIEB_1_0,ANTRIEB_2_0,ANTRIEB_3_0,KAUFPREIS_0_0,KAUFPREIS_1_0,KAUFPREIS_2_0,KAUFPREIS_3_0,B_KOSTEN_0_0,B_KOSTEN_1_0,B_KOSTEN_2_0,B_KOSTEN_3_0,REICHWEITE_0_0,REICHWEITE_1_0,REICHWEITE_2_0,REICHWEITE_3_0,LADE_TANK_ZEIT_0_0,LADE_TANK_ZEIT_1_0,LADE_TANK_ZEIT_2_0,LADE_TANK_ZEIT_3_0,DISTANZ_LADE_TANK_0_0,DISTANZ_LADE_TANK_1_0,DISTANZ_LADE_TANK_2_0,DISTANZ_LADE_TANK_3_0,CO2_0_0,CO2_1_0,CO2_2_0,CO2_3_0,MEAN_HH_AGE_0_0,MEAN_HH_AGE_1_0,MEAN_HH_AGE_2_0,MEAN_HH_AGE_3_0,HH_SIZE_0_0,HH_SIZE_1_0,HH_SIZE_2_0,HH_SIZE_3_0,POPULATION_0_0,POPULATION_1_0,POPULATION_2_0,POPULATION_3_0,CAR_PARK_EV_0_0,CAR_PARK_EV_1_0,CAR_PARK_EV_2_0,CAR_PARK_EV_3_0,CARSHARING_0_0,CARSHARING_1_0,CARSHARING_2_0,CARSHARING_3_0,LONG_RANGE_AV_0_0,LONG_RANGE_AV_1_0,LONG_RANGE_AV_2_0,LONG_RANGE_AV_3_0,EV_EXPERIENCE_0_0,EV_EXPERIENCE_1_0,EV_EXPERIENCE_2_0,EV_EXPERIENCE_3_0,OWN_POWER_0_0,OWN_POWER_1_0,OWN_POWER_2_0,OWN_POWER_3_0,HH_OCC_0_0,HH_OCC_1_0,HH_OCC_2_0,HH_OCC_3_0,PT_QUALITY_0_0,PT_QUALITY_1_0,PT_QUALITY_2_0,PT_QUALITY_3_0,HH_NET_INCOME_0_0,HH_NET_INCOME_1_0,HH_NET_INCOME_2_0,HH_NET_INCOME_3_0,RELATIVER_KAUFPREIS_0_0,RELATIVE_B_KOSTEN_MAL100_0_0,REICHWEITE_DURCH100_0_0,CO2_MAL10_0_0,RELATIVER_KAUFPREIS_1_0,RELATIVE_B_KOSTEN_MAL100_1_0,REICHWEITE_DURCH100_1_0,CO2_MAL10_1_0,RELATIVER_KAUFPREIS_2_0,RELATIVE_B_KOSTEN_MAL100_2_0,REICHWEITE_DURCH100_2_0,CO2_MAL10_2_0,RELATIVER_KAUFPREIS_3_0,RELATIVE_B_KOSTEN_MAL100_3_0,REICHWEITE_DURCH100_3_0,CO2_MAL10_3_0,choice_0_0,choice_1_0,choice_2_0,choice_3_0
4859,0,0,1,0,1,0,1,1,5,0,2,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ICEV,PHEV,BEV,FCEV,30000,0,35000,65000,30,0,20,15,700,0,250,400,2,0,10,2,0,0,5,1,0.0,0.0,0.4,0.8,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,10.909090909090908,1.0909090909090908,7.0,0.0,0.0,0.0,0.0,0.0,12.727272727272728,0.7272727272727273,2.5,4.0,23.63636363636364,0.5454545454545454,4.0,8.0,0,0,1,0
4860,0,1,0,0,1,1,1,0,2,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,35000,65000,15000,0,20,25,30,0,700,900,250,0,2,2,25,0,0,0,10,0,0.0,0.2,0.6,0.0,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,12.727272727272728,0.7272727272727273,7.0,0.0,23.63636363636364,0.9090909090909092,9.0,2.0,5.454545454545454,1.0909090909090908,2.5,6.0,0.0,0.0,0.0,0.0,0,1,0,0
4861,0,0,1,0,0,0,1,1,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,ICEV,PHEV,BEV,FCEV,0,0,55000,45000,0,0,35,35,0,0,250,600,0,0,15,2,0,0,5,1,0.0,0.0,1.0,0.4,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.2727272727272727,2.5,10.0,16.363636363636363,1.2727272727272727,6.0,4.0,0,0,1,0
4862,0,0,0,1,0,1,1,1,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,65000,95000,45000,0,25,15,30,0,500,450,800,0,2,20,2,0,0,5,1,0.0,0.2,0.6,0.8,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,23.63636363636364,0.9090909090909092,5.0,2.0,34.54545454545455,0.5454545454545454,4.5,6.0,16.363636363636363,1.0909090909090908,8.0,8.0,0,0,0,1
4863,1,0,0,0,1,1,1,0,1,5,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,15000,40000,55000,0,20,25,30,0,500,900,450,0,2,2,10,0,0,0,10,0,0.2,0.0,0.4,0.0,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,5.454545454545454,0.7272727272727273,5.0,2.0,14.545454545454543,0.9090909090909092,9.0,0.0,20.0,1.0909090909090908,4.5,4.0,0.0,0.0,0.0,0.0,1,0,0,0
4864,0,0,1,0,1,0,1,1,8,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,ICEV,PHEV,BEV,FCEV,35000,0,75000,85000,15,0,20,35,700,0,650,400,2,0,15,2,0,0,10,1,0.2,0.0,0.6,1.0,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,12.727272727272728,0.5454545454545454,7.0,2.0,0.0,0.0,0.0,0.0,27.272727272727277,0.7272727272727273,6.5,6.0,30.90909090909091,1.2727272727272727,4.0,10.0,0,0,1,0
4865,0,1,0,0,0,1,1,1,0,5,2,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,30000,35000,55000,0,35,30,25,0,900,450,400,0,2,25,2,0,0,10,5,0.0,0.6,0.8,1.0,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,10.909090909090908,1.2727272727272727,9.0,6.0,12.727272727272728,1.0909090909090908,4.5,8.0,20.0,0.9090909090909092,4.0,10.0,0,1,0,0
4866,1,0,0,0,1,0,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,85000,0,15000,0,25,0,20,0,700,0,250,0,2,0,20,0,0,0,5,0,0.0,0.0,0.8,0.0,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,30.90909090909091,0.9090909090909092,7.0,0.0,0.0,0.0,0.0,0.0,5.454545454545454,0.7272727272727273,2.5,8.0,0.0,0.0,0.0,0.0,1,0,0,0
4867,1,0,0,0,1,0,1,1,8,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ICEV,PHEV,BEV,FCEV,55000,0,25000,55000,15,0,25,15,500,0,450,800,2,0,15,2,0,0,1,5,0.2,0.0,0.6,0.4,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,20.0,0.5454545454545454,5.0,2.0,0.0,0.0,0.0,0.0,9.090909090909092,0.9090909090909092,4.5,6.0,20.0,0.5454545454545454,8.0,4.0,1,0,0,0
4868,0,1,0,0,1,1,0,1,9,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,ICEV,PHEV,BEV,FCEV,55000,55000,0,55000,15,20,0,35,500,900,0,600,2,2,0,2,0,0,0,10,0.6,0.0,0.0,0.4,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,20.0,0.5454545454545454,5.0,6.0,20.0,0.7272727272727273,9.0,0.0,0.0,0.0,0.0,0.0,20.0,1.2727272727272727,6.0,4.0,0,1,0,0
4869,0,0,0,1,0,1,1,1,0,1,3,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,ICEV,PHEV,BEV,FCEV,0,35000,35000,55000,0,20,35,30,0,700,650,600,0,2,5,2,0,0,1,5,0.0,0.0,1.0,0.8,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,12.727272727272728,0.7272727272727273,7.0,0.0,12.727272727272728,1.2727272727272727,6.5,10.0,20.0,1.0909090909090908,6.0,8.0,0,0,0,1
4870,0,0,1,0,0,1,1,0,0,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,75000,50000,0,0,25,20,0,0,500,650,0,0,2,25,0,0,0,1,0,0.0,0.2,0.6,0.0,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,27.272727272727277,0.9090909090909092,5.0,2.0,18.181818181818183,0.7272727272727273,6.5,6.0,0.0,0.0,0.0,0.0,0,0,1,0
4871,0,0,0,1,1,0,1,1,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,ICEV,PHEV,BEV,FCEV,55000,0,65000,55000,30,0,15,15,900,0,450,400,2,0,10,2,0,0,10,5,0.2,0.0,1.0,0.4,65.5,65.5,65.5,65.5,2,2,2,2,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,2750,2750,2750,2750,20.0,1.0909090909090908,9.0,2.0,0.0,0.0,0.0,0.0,23.63636363636364,0.5454545454545454,4.5,10.0,20.0,0.5454545454545454,4.0,4.0,0,0,0,1
4872,0,0,0,1,1,0,1,1,2,0,6,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,ICEV,PHEV,BEV,FCEV,25000,0,55000,65000,35,0,30,15,900,0,250,600,2,0,20,2,0,0,10,5,0.0,0.0,0.6,1.0,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,9.090909090909092,1.2727272727272727,9.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0909090909090908,2.5,6.0,23.63636363636364,0.5454545454545454,6.0,10.0,0,0,0,1
4873,0,0,0,1,1,0,1,1,5,0,8,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,ICEV,PHEV,BEV,FCEV,50000,0,35000,45000,15,0,35,25,700,0,650,600,2,0,15,2,0,0,1,1,0.2,0.0,0.6,0.8,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,18.181818181818183,0.5454545454545454,7.0,2.0,0.0,0.0,0.0,0.0,12.727272727272728,1.2727272727272727,6.5,6.0,16.363636363636363,0.9090909090909092,6.0,8.0,0,0,0,1
4874,0,0,1,0,0,1,1,1,0,8,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,ICEV,PHEV,BEV,FCEV,0,55000,35000,85000,0,30,25,15,0,900,250,400,0,2,5,2,0,0,1,5,0.0,0.2,1.0,1.0,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,20.0,1.0909090909090908,9.0,2.0,12.727272727272728,0.9090909090909092,2.5,10.0,30.90909090909091,0.5454545454545454,4.0,10.0,0,0,1,0
4875,0,0,1,0,1,1,1,0,1,6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,25000,65000,30000,0,35,25,20,0,900,700,250,0,2,2,20,0,0,0,5,0,0.0,0.4,0.8,0.0,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,9.090909090909092,1.2727272727272727,9.0,0.0,23.63636363636364,0.9090909090909092,7.0,4.0,10.909090909090908,0.7272727272727273,2.5,8.0,0.0,0.0,0.0,0.0,0,0,1,0
4876,0,0,0,1,0,1,1,1,0,2,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,25000,65000,55000,0,35,30,15,0,500,450,800,0,2,5,2,0,0,10,1,0.0,0.2,0.4,0.6,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,9.090909090909092,1.2727272727272727,5.0,2.0,23.63636363636364,1.0909090909090908,4.5,4.0,20.0,0.5454545454545454,8.0,6.0,0,0,0,1
4877,0,0,0,1,1,0,1,1,7,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,85000,0,35000,55000,30,0,20,15,500,0,650,600,2,0,10,2,0,0,10,10,0.0,0.0,1.0,1.0,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,30.90909090909091,1.0909090909090908,5.0,0.0,0.0,0.0,0.0,0.0,12.727272727272728,0.7272727272727273,6.5,10.0,20.0,0.5454545454545454,6.0,10.0,0,0,0,1
4878,0,0,1,0,1,1,1,0,4,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,75000,35000,65000,0,25,20,35,0,500,700,650,0,2,2,25,0,0,0,5,0,0.6,0.0,0.4,0.0,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,27.272727272727277,0.9090909090909092,5.0,6.0,12.727272727272728,0.7272727272727273,7.0,0.0,23.63636363636364,1.2727272727272727,6.5,4.0,0.0,0.0,0.0,0.0,0,0,1,0
4879,0,0,0,1,0,1,1,1,0,8,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ICEV,PHEV,BEV,FCEV,0,35000,45000,40000,0,15,25,35,0,500,650,600,0,2,20,2,0,0,1,5,0.0,0.2,0.8,0.8,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,12.727272727272728,0.5454545454545454,5.0,2.0,16.363636363636363,0.9090909090909092,6.5,8.0,14.545454545454543,1.2727272727272727,6.0,8.0,0,0,0,1
4880,0,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,25000,0,55000,0,20,0,30,0,900,0,250,0,2,0,15,0,0,0,10,0,0.4,0.0,0.6,0.0,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,9.090909090909092,0.7272727272727273,9.0,4.0,0.0,0.0,0.0,0.0,20.0,1.0909090909090908,2.5,6.0,0.0,0.0,0.0,0.0,0,0,1,0
4881,0,0,0,1,1,1,0,1,6,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,ICEV,PHEV,BEV,FCEV,65000,55000,0,55000,15,20,0,30,700,900,0,400,2,2,0,2,0,0,0,1,0.2,0.0,0.0,0.8,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,23.63636363636364,0.5454545454545454,7.0,2.0,20.0,0.7272727272727273,9.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0909090909090908,4.0,8.0,0,0,0,1
4882,0,0,0,1,0,0,1,1,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,0,50000,55000,0,0,20,35,0,0,450,400,0,0,25,2,0,0,10,5,0.0,0.0,0.8,1.0,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.7272727272727273,4.5,8.0,20.0,1.2727272727272727,4.0,10.0,0,0,0,1
4883,0,0,0,1,1,0,1,1,2,0,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ICEV,PHEV,BEV,FCEV,35000,0,40000,45000,35,0,15,30,500,0,650,600,2,0,5,2,0,0,1,5,0.2,0.0,0.4,0.6,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,12.727272727272728,1.2727272727272727,5.0,2.0,0.0,0.0,0.0,0.0,14.545454545454543,0.5454545454545454,6.5,4.0,16.363636363636363,1.0909090909090908,6.0,6.0,0,0,0,1
4884,0,0,0,1,0,1,1,1,0,7,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,ICEV,PHEV,BEV,FCEV,0,75000,35000,55000,0,20,25,35,0,500,450,800,0,2,25,2,0,0,1,10,0.0,0.0,1.0,0.4,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,27.272727272727277,0.7272727272727273,5.0,0.0,12.727272727272728,0.9090909090909092,4.5,10.0,20.0,1.2727272727272727,8.0,4.0,0,0,0,1
4885,0,0,1,0,0,1,1,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,15000,85000,0,0,15,35,0,0,700,450,0,0,2,10,0,0,0,10,0,0.0,0.0,0.6,0.0,47.0,47.0,47.0,47.0,1,1,1,1,6,6,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1,1,1,1,2750,2750,2750,2750,0.0,0.0,0.0,0.0,5.454545454545454,0.5454545454545454,7.0,0.0,30.90909090909091,1.2727272727272727,4.5,6.0,0.0,0.0,0.0,0.0,0,0,1,0
4886,1,0,0,0,1,0,1,1,5,0,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ICEV,PHEV,BEV,FCEV,30000,0,35000,55000,30,0,15,25,900,0,250,800,2,0,25,2,0,0,5,10,0.4,0.0,0.8,1.0,25.0,25.0,25.0,25.0,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,2750,2750,2750,2750,10.909090909090908,1.0909090909090908,9.0,4.0,0.0,0.0,0.0,0.0,12.727272727272728,0.5454545454545454,2.5,8.0,20.0,0.9090909090909092,8.0,10.0,1,0,0,0
4887,1,0,0,0,1,1,1,0,2,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,25000,75000,55000,0,20,25,35,0,900,500,450,0,2,2,15,0,0,0,1,0,0.2,0.0,0.8,0.0,25.0,25.0,25.0,25.0,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,2750,2750,2750,2750,9.090909090909092,0.7272727272727273,9.0,2.0,27.272727272727277,0.9090909090909092,5.0,0.0,20.0,1.2727272727272727,4.5,8.0,0.0,0.0,0.0,0.0,1,0,0,0
4888,0,0,0,1,1,0,1,1,8,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,ICEV,PHEV,BEV,FCEV,55000,0,35000,55000,15,0,30,20,900,0,450,400,2,0,15,2,0,0,5,1,0.2,0.0,0.4,0.8,25.0,25.0,25.0,25.0,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,2750,2750,2750,2750,20.0,0.5454545454545454,9.0,2.0,0.0,0.0,0.0,0.0,12.727272727272728,1.0909090909090908,4.5,4.0,20.0,0.7272727272727273,4.0,8.0,0,0,0,1
4889,0,0,0,1,1,0,1,1,4,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,ICEV,PHEV,BEV,FCEV,65000,0,95000,45000,15,0,35,20,500,0,450,800,2,0,20,2,0,0,10,5,0.0,0.0,0.6,0.4,25.0,25.0,25.0,25.0,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,2750,2750,2750,2750,23.63636363636364,0.5454545454545454,5.0,0.0,0.0,0.0,0.0,0.0,34.54545454545455,1.2727272727272727,4.5,6.0,16.363636363636363,0.7272727272727273,8.0,4.0,0,0,0,1
4890,0,0,1,0,0,1,1,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,50000,25000,0,0,25,30,0,0,700,250,0,0,2,20,0,0,0,1,0,0.0,0.6,1.0,0.0,25.0,25.0,25.0,25.0,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,2750,2750,2750,2750,0.0,0.0,0.0,0.0,18.181818181818183,0.9090909090909092,7.0,6.0,9.090909090909092,1.0909090909090908,2.5,10.0,0.0,0.0,0.0,0.0,0,0,1,0
4891,1,0,0,0,1,1,1,0,2,3,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ICEV,PHEV,BEV,FCEV,25000,45000,55000,0,25,35,20,0,700,900,250,0,2,2,5,0,0,0,10,0,0.2,0.0,0.8,0.0,25.0,25.0,25.0,25.0,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,2750,2750,2750,2750,9.090909090909092,0.9090909090909092,7.0,2.0,16.363636363636363,1.2727272727272727,9.0,0.0,20.0,0.7272727272727273,2.5,8.0,0.0,0.0,0.0,0.0,1,0,0,0
4892,1,0,0,0,1,0,0,1,5,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,40000,0,0,45000,30,0,0,35,700,0,0,800,2,0,0,2,0,0,0,5,0.2,0.0,0.0,0.8,25.0,25.0,25.0,25.0,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,2750,2750,2750,2750,14.545454545454543,1.0909090909090908,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,1.2727272727272727,8.0,8.0,1,0,0,0
